Date:  14:29, Wednesday, March 13, 2013
Model name: RD100_solder
Study name: Study 1
Plot type: Thermal Thermal2
Time step: 1
Result Type: HFluxY 


Node  ,Value (W/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)  ,Components
25435  ,-9.790e+001  ,33.994  ,9.9186  ,-0.74566  ,iso-1
25436  ,9.987e+000  ,33.283  ,9.9186  ,-1.4642  ,iso-1
25437  ,-1.638e+002  ,33.994  ,9.9186  ,-0.027111  ,iso-1
25438  ,-9.681e+001  ,33.994  ,9.9186  ,0.69144  ,iso-1
25439  ,7.546e+000  ,33.283  ,9.9186  ,-0.027111  ,iso-1
25440  ,-1.634e+002  ,33.994  ,9.9186  ,1.41  ,iso-1
25441  ,-9.733e+001  ,33.994  ,9.9186  ,2.1285  ,iso-1
25442  ,8.739e+000  ,33.283  ,9.9186  ,1.41  ,iso-1
25443  ,-1.652e+002  ,33.994  ,9.9186  ,2.8471  ,iso-1
25444  ,-9.504e+001  ,33.994  ,9.9186  ,3.5657  ,iso-1
25445  ,1.042e+001  ,33.283  ,9.9186  ,2.8471  ,iso-1
25446  ,-1.637e+002  ,33.994  ,9.9186  ,4.2842  ,iso-1
25447  ,-9.133e+001  ,33.994  ,9.9186  ,5.0028  ,iso-1
25448  ,4.110e+000  ,33.283  ,9.9186  ,4.2842  ,iso-1
25449  ,-1.576e+002  ,33.994  ,9.9186  ,5.7213  ,iso-1
25450  ,-8.849e+001  ,33.994  ,9.9186  ,6.4399  ,iso-1
25451  ,6.495e+000  ,33.283  ,9.9186  ,5.7213  ,iso-1
25452  ,-1.535e+002  ,33.994  ,9.9186  ,7.1584  ,iso-1
25453  ,-8.654e+001  ,33.994  ,9.9186  ,7.877  ,iso-1
25454  ,6.480e+000  ,33.283  ,9.9186  ,7.1584  ,iso-1
25455  ,-1.503e+002  ,33.994  ,9.9186  ,8.5955  ,iso-1
25456  ,-8.463e+001  ,33.994  ,9.9186  ,9.3141  ,iso-1
25457  ,3.842e+000  ,33.283  ,9.9186  ,8.5955  ,iso-1
25458  ,-1.475e+002  ,33.994  ,9.9186  ,10.033  ,iso-1
25459  ,-8.347e+001  ,33.994  ,9.9186  ,10.751  ,iso-1
25460  ,4.718e+000  ,33.283  ,9.9186  ,10.033  ,iso-1
25461  ,-1.464e+002  ,33.994  ,9.9186  ,11.47  ,iso-1
25462  ,-8.221e+001  ,33.994  ,9.9186  ,12.188  ,iso-1
25463  ,3.428e+000  ,33.283  ,9.9186  ,11.47  ,iso-1
25464  ,-1.421e+002  ,33.994  ,9.9186  ,12.907  ,iso-1
25465  ,-8.688e+001  ,33.994  ,9.9186  ,13.625  ,iso-1
25466  ,7.594e+000  ,33.283  ,9.9186  ,12.907  ,iso-1
25467  ,-1.548e+002  ,33.994  ,9.9186  ,14.344  ,iso-1
25468  ,-7.709e+001  ,33.994  ,9.9186  ,15.062  ,iso-1
25469  ,6.999e+000  ,33.283  ,9.9186  ,14.344  ,iso-1
25470  ,-9.954e+001  ,33.994  ,9.9186  ,15.781  ,iso-1
25471  ,-1.334e+002  ,33.994  ,9.9186  ,16.5  ,iso-1
25472  ,1.148e+001  ,33.283  ,9.9186  ,15.781  ,iso-1
25473  ,-8.901e+001  ,33.994  ,9.9186  ,17.218  ,iso-1
25474  ,-1.316e+002  ,33.994  ,9.9186  ,17.937  ,iso-1
25475  ,3.539e+000  ,33.283  ,9.9186  ,17.218  ,iso-1
25476  ,-1.132e+002  ,33.994  ,9.9186  ,18.655  ,iso-1
25477  ,-1.411e+002  ,33.994  ,9.9186  ,19.374  ,iso-1
25478  ,-2.284e+001  ,33.283  ,9.9186  ,18.655  ,iso-1
25479  ,-7.757e+001  ,33.994  ,9.9186  ,20.092  ,iso-1
25480  ,-2.230e+002  ,33.994  ,9.9186  ,20.811  ,iso-1
25481  ,-5.224e+001  ,33.283  ,9.9186  ,20.092  ,iso-1
25482  ,-2.386e+002  ,32.573  ,9.9186  ,-30.925  ,iso-1
25483  ,-1.136e+002  ,32.573  ,9.9186  ,-30.206  ,iso-1
25484  ,-4.898e+000  ,32.573  ,9.9186  ,-29.488  ,iso-1
25485  ,-1.497e+002  ,31.863  ,9.9186  ,-30.206  ,iso-1
25486  ,-2.807e+001  ,32.573  ,9.9186  ,-28.769  ,iso-1
25487  ,-1.360e+001  ,32.573  ,9.9186  ,-28.051  ,iso-1
25488  ,-3.975e+001  ,31.863  ,9.9186  ,-28.769  ,iso-1
25489  ,-1.464e+001  ,32.573  ,9.9186  ,-27.332  ,iso-1
25490  ,-1.454e+001  ,32.573  ,9.9186  ,-26.614  ,iso-1
25491  ,-1.172e+001  ,31.863  ,9.9186  ,-27.332  ,iso-1
25492  ,-1.047e+001  ,32.573  ,9.9186  ,-25.895  ,iso-1
25493  ,-1.533e+001  ,32.573  ,9.9186  ,-25.176  ,iso-1
25494  ,-5.648e+000  ,31.863  ,9.9186  ,-25.895  ,iso-1
25495  ,-1.008e+001  ,32.573  ,9.9186  ,-24.458  ,iso-1
25496  ,-1.631e+001  ,32.573  ,9.9186  ,-23.739  ,iso-1
25497  ,-2.865e+000  ,31.863  ,9.9186  ,-24.458  ,iso-1
25498  ,-1.009e+001  ,32.573  ,9.9186  ,-23.021  ,iso-1
25499  ,-1.740e+001  ,32.573  ,9.9186  ,-22.302  ,iso-1
25500  ,-1.551e+000  ,31.863  ,9.9186  ,-23.021  ,iso-1
25501  ,-1.081e+001  ,32.573  ,9.9186  ,-21.584  ,iso-1
25502  ,-1.787e+001  ,32.573  ,9.9186  ,-20.865  ,iso-1
25503  ,-1.963e-001  ,31.863  ,9.9186  ,-21.584  ,iso-1
25504  ,-1.071e+001  ,32.573  ,9.9186  ,-20.147  ,iso-1
25505  ,-1.586e+001  ,32.573  ,9.9186  ,-19.428  ,iso-1
25506  ,-8.585e-001  ,31.863  ,9.9186  ,-20.147  ,iso-1
25507  ,-1.068e+001  ,32.573  ,9.9186  ,-18.709  ,iso-1
25508  ,-1.731e+001  ,32.573  ,9.9186  ,-17.991  ,iso-1
25509  ,1.185e+000  ,31.863  ,9.9186  ,-18.709  ,iso-1
25510  ,-1.042e+001  ,32.573  ,9.9186  ,-17.272  ,iso-1
25511  ,-1.624e+001  ,32.573  ,9.9186  ,-16.554  ,iso-1
25512  ,-1.256e+000  ,31.863  ,9.9186  ,-17.272  ,iso-1
25513  ,-1.001e+001  ,32.573  ,9.9186  ,-15.835  ,iso-1
25514  ,-1.779e+001  ,32.573  ,9.9186  ,-15.117  ,iso-1
25515  ,-3.131e-001  ,31.863  ,9.9186  ,-15.835  ,iso-1
25516  ,-1.085e+001  ,32.573  ,9.9186  ,-14.398  ,iso-1
25517  ,-1.851e+001  ,32.573  ,9.9186  ,-13.68  ,iso-1
25518  ,3.349e-001  ,31.863  ,9.9186  ,-14.398  ,iso-1
25519  ,-1.191e+001  ,32.573  ,9.9186  ,-12.961  ,iso-1
25520  ,-1.784e+001  ,32.573  ,9.9186  ,-12.243  ,iso-1
25521  ,5.570e-002  ,31.863  ,9.9186  ,-12.961  ,iso-1
25522  ,-1.034e+001  ,32.573  ,9.9186  ,-11.524  ,iso-1
25523  ,-1.976e+001  ,32.573  ,9.9186  ,-10.805  ,iso-1
25524  ,1.987e+000  ,31.863  ,9.9186  ,-11.524  ,iso-1
25525  ,-1.140e+001  ,32.573  ,9.9186  ,-10.087  ,iso-1
25526  ,-1.905e+001  ,32.573  ,9.9186  ,-9.3683  ,iso-1
25527  ,-9.514e-001  ,31.863  ,9.9186  ,-10.087  ,iso-1
25528  ,-1.312e+001  ,32.573  ,9.9186  ,-8.6497  ,iso-1
25529  ,-2.009e+001  ,32.573  ,9.9186  ,-7.9312  ,iso-1
25530  ,1.956e+000  ,31.863  ,9.9186  ,-8.6497  ,iso-1
25531  ,-1.313e+001  ,32.573  ,9.9186  ,-7.2126  ,iso-1
25532  ,-1.889e+001  ,32.573  ,9.9186  ,-6.4941  ,iso-1
25533  ,3.973e-001  ,31.863  ,9.9186  ,-7.2126  ,iso-1
25534  ,-1.428e+001  ,32.573  ,9.9186  ,-5.7755  ,iso-1
25535  ,-1.037e+001  ,32.573  ,9.9186  ,-5.057  ,iso-1
25536  ,1.593e+000  ,31.863  ,9.9186  ,-5.7755  ,iso-1
25537  ,-8.475e+000  ,32.573  ,9.9186  ,-4.3384  ,iso-1
25538  ,-8.050e+000  ,32.573  ,9.9186  ,-3.6199  ,iso-1
25539  ,-6.532e-001  ,31.863  ,9.9186  ,-4.3384  ,iso-1
25540  ,-1.652e+001  ,32.573  ,9.9186  ,-2.9013  ,iso-1
25541  ,-9.645e+000  ,32.573  ,9.9186  ,-2.1828  ,iso-1
25542  ,-7.286e+000  ,31.863  ,9.9186  ,-2.9013  ,iso-1
25543  ,-1.477e+001  ,32.573  ,9.9186  ,-1.4642  ,iso-1
25544  ,-9.266e+000  ,32.573  ,9.9186  ,-0.74566  ,iso-1
25545  ,-6.764e+000  ,31.863  ,9.9186  ,-1.4642  ,iso-1
25546  ,-1.221e+001  ,32.573  ,9.9186  ,-0.027111  ,iso-1
25547  ,-7.759e+000  ,32.573  ,9.9186  ,0.69144  ,iso-1
25548  ,-6.999e+000  ,31.863  ,9.9186  ,-0.027111  ,iso-1
25549  ,-1.498e+001  ,32.573  ,9.9186  ,1.41  ,iso-1
25550  ,-5.814e+000  ,32.573  ,9.9186  ,2.1285  ,iso-1
25551  ,-8.011e+000  ,31.863  ,9.9186  ,1.41  ,iso-1
25552  ,-9.763e+000  ,32.573  ,9.9186  ,2.8471  ,iso-1
25553  ,-8.023e+000  ,32.573  ,9.9186  ,3.5657  ,iso-1
25554  ,-1.069e+001  ,31.863  ,9.9186  ,2.8471  ,iso-1
25555  ,-1.243e+001  ,32.573  ,9.9186  ,4.2842  ,iso-1
25556  ,-7.886e+000  ,32.573  ,9.9186  ,5.0028  ,iso-1
25557  ,-7.531e+000  ,31.863  ,9.9186  ,4.2842  ,iso-1
25558  ,-1.403e+001  ,32.573  ,9.9186  ,5.7213  ,iso-1
25559  ,-7.074e+000  ,32.573  ,9.9186  ,6.4399  ,iso-1
25560  ,-8.942e+000  ,31.863  ,9.9186  ,5.7213  ,iso-1
25561  ,-6.650e+000  ,32.573  ,9.9186  ,7.1584  ,iso-1
25562  ,-8.867e+000  ,32.573  ,9.9186  ,7.877  ,iso-1
25563  ,-9.726e+000  ,31.863  ,9.9186  ,7.1584  ,iso-1
25564  ,-1.372e+001  ,32.573  ,9.9186  ,8.5955  ,iso-1
25565  ,-1.102e+001  ,32.573  ,9.9186  ,9.3141  ,iso-1
25566  ,-9.643e+000  ,31.863  ,9.9186  ,8.5955  ,iso-1
25567  ,-1.241e+001  ,32.573  ,9.9186  ,10.033  ,iso-1
25568  ,-8.231e+000  ,32.573  ,9.9186  ,10.751  ,iso-1
25569  ,-7.352e+000  ,31.863  ,9.9186  ,10.033  ,iso-1
25570  ,-1.088e+001  ,32.573  ,9.9186  ,11.47  ,iso-1
25571  ,-9.491e+000  ,32.573  ,9.9186  ,12.188  ,iso-1
25572  ,-1.006e+001  ,31.863  ,9.9186  ,11.47  ,iso-1
25573  ,-1.081e+001  ,32.573  ,9.9186  ,12.907  ,iso-1
25574  ,-8.126e+000  ,32.573  ,9.9186  ,13.625  ,iso-1
25575  ,-8.066e+000  ,31.863  ,9.9186  ,12.907  ,iso-1
25576  ,-1.106e+001  ,32.573  ,9.9186  ,14.344  ,iso-1
25577  ,-8.745e+000  ,32.573  ,9.9186  ,15.062  ,iso-1
25578  ,-1.006e+001  ,31.863  ,9.9186  ,14.344  ,iso-1
25579  ,-8.037e+000  ,32.573  ,9.9186  ,15.781  ,iso-1
25580  ,-1.159e+001  ,32.573  ,9.9186  ,16.5  ,iso-1
25581  ,-1.289e+001  ,31.863  ,9.9186  ,15.781  ,iso-1
25582  ,-9.549e+000  ,32.573  ,9.9186  ,17.218  ,iso-1
25583  ,-1.228e+001  ,32.573  ,9.9186  ,17.937  ,iso-1
25584  ,-1.585e+001  ,31.863  ,9.9186  ,17.218  ,iso-1
25585  ,-2.340e+001  ,32.573  ,9.9186  ,18.655  ,iso-1
25586  ,-1.623e+001  ,32.573  ,9.9186  ,19.374  ,iso-1
25587  ,-3.849e+001  ,31.863  ,9.9186  ,18.655  ,iso-1
25588  ,-1.647e+002  ,32.573  ,9.9186  ,20.092  ,iso-1
25589  ,-2.276e+002  ,32.573  ,9.9186  ,20.811  ,iso-1
25590  ,-9.866e+001  ,31.863  ,9.9186  ,20.092  ,iso-1
25591  ,-2.183e+002  ,31.152  ,9.9186  ,-30.925  ,iso-1
25592  ,-9.533e+001  ,31.152  ,9.9186  ,-30.206  ,iso-1
25593  ,-2.626e+000  ,31.152  ,9.9186  ,-29.488  ,iso-1
25594  ,-1.522e+002  ,30.442  ,9.9186  ,-30.206  ,iso-1
25595  ,-2.110e+001  ,31.152  ,9.9186  ,-28.769  ,iso-1
25596  ,-4.847e+000  ,31.152  ,9.9186  ,-28.051  ,iso-1
25597  ,-4.076e+001  ,30.442  ,9.9186  ,-28.769  ,iso-1
25598  ,-6.060e+000  ,31.152  ,9.9186  ,-27.332  ,iso-1
25599  ,-7.080e+000  ,31.152  ,9.9186  ,-26.614  ,iso-1
25600  ,-9.197e+000  ,30.442  ,9.9186  ,-27.332  ,iso-1
25601  ,-3.727e+000  ,31.152  ,9.9186  ,-25.895  ,iso-1
25602  ,-6.531e+000  ,31.152  ,9.9186  ,-25.176  ,iso-1
25603  ,-2.562e+000  ,30.442  ,9.9186  ,-25.895  ,iso-1
25604  ,-3.480e+000  ,31.152  ,9.9186  ,-24.458  ,iso-1
25605  ,-6.181e+000  ,31.152  ,9.9186  ,-23.739  ,iso-1
25606  ,-6.583e-001  ,30.442  ,9.9186  ,-24.458  ,iso-1
25607  ,-2.641e+000  ,31.152  ,9.9186  ,-23.021  ,iso-1
25608  ,-2.939e+000  ,31.152  ,9.9186  ,-22.302  ,iso-1
25609  ,-5.226e+000  ,30.442  ,9.9186  ,-23.021  ,iso-1
25610  ,-1.786e+000  ,31.152  ,9.9186  ,-21.584  ,iso-1
25611  ,-3.387e+000  ,31.152  ,9.9186  ,-20.865  ,iso-1
25612  ,-3.216e+000  ,30.442  ,9.9186  ,-21.584  ,iso-1
25613  ,-1.527e+000  ,31.152  ,9.9186  ,-20.147  ,iso-1
25614  ,-2.792e+000  ,31.152  ,9.9186  ,-19.428  ,iso-1
25615  ,-3.686e+000  ,30.442  ,9.9186  ,-20.147  ,iso-1
25616  ,5.401e-001  ,31.152  ,9.9186  ,-18.709  ,iso-1
25617  ,-3.881e+000  ,31.152  ,9.9186  ,-17.991  ,iso-1
25618  ,-3.993e+000  ,30.442  ,9.9186  ,-18.709  ,iso-1
25619  ,-1.827e+000  ,31.152  ,9.9186  ,-17.272  ,iso-1
25620  ,-4.569e+000  ,31.152  ,9.9186  ,-16.554  ,iso-1
25621  ,-7.012e-001  ,30.442  ,9.9186  ,-17.272  ,iso-1
25622  ,-1.493e+000  ,31.152  ,9.9186  ,-15.835  ,iso-1
25623  ,-4.601e+000  ,31.152  ,9.9186  ,-15.117  ,iso-1
25624  ,-2.228e+000  ,30.442  ,9.9186  ,-15.835  ,iso-1
25625  ,-1.049e+000  ,31.152  ,9.9186  ,-14.398  ,iso-1
25626  ,-3.508e+000  ,31.152  ,9.9186  ,-13.68  ,iso-1
25627  ,-3.937e+000  ,30.442  ,9.9186  ,-14.398  ,iso-1
25628  ,-2.259e+000  ,31.152  ,9.9186  ,-12.961  ,iso-1
25629  ,-2.901e+000  ,31.152  ,9.9186  ,-12.243  ,iso-1
25630  ,-3.853e-001  ,30.442  ,9.9186  ,-12.961  ,iso-1
25631  ,-6.600e-001  ,31.152  ,9.9186  ,-11.524  ,iso-1
25632  ,-5.784e+000  ,31.152  ,9.9186  ,-10.805  ,iso-1
25633  ,-1.674e+000  ,30.442  ,9.9186  ,-11.524  ,iso-1
25634  ,-3.316e+000  ,31.152  ,9.9186  ,-10.087  ,iso-1
25635  ,-1.278e+000  ,31.152  ,9.9186  ,-9.3683  ,iso-1
25636  ,-1.170e+000  ,30.442  ,9.9186  ,-10.087  ,iso-1
25637  ,-9.926e-001  ,31.152  ,9.9186  ,-8.6497  ,iso-1
25638  ,-5.074e+000  ,31.152  ,9.9186  ,-7.9312  ,iso-1
25639  ,1.531e+000  ,30.442  ,9.9186  ,-8.6497  ,iso-1
25640  ,-3.040e+000  ,31.152  ,9.9186  ,-7.2126  ,iso-1
25641  ,-3.369e+000  ,31.152  ,9.9186  ,-6.4941  ,iso-1
25642  ,-8.504e-001  ,30.442  ,9.9186  ,-7.2126  ,iso-1
25643  ,-3.883e+000  ,31.152  ,9.9186  ,-5.7755  ,iso-1
25644  ,-1.766e+000  ,31.152  ,9.9186  ,-5.057  ,iso-1
25645  ,4.287e-001  ,30.442  ,9.9186  ,-5.7755  ,iso-1
25646  ,-1.078e+000  ,31.152  ,9.9186  ,-4.3384  ,iso-1
25647  ,2.247e+000  ,31.152  ,9.9186  ,-3.6199  ,iso-1
25648  ,-2.427e+000  ,30.442  ,9.9186  ,-4.3384  ,iso-1
25649  ,-4.179e+000  ,31.152  ,9.9186  ,-2.9013  ,iso-1
25650  ,2.918e+000  ,31.152  ,9.9186  ,-2.1828  ,iso-1
25651  ,-3.313e+000  ,30.442  ,9.9186  ,-2.9013  ,iso-1
25652  ,-4.723e+000  ,31.152  ,9.9186  ,-1.4642  ,iso-1
25653  ,2.422e+000  ,31.152  ,9.9186  ,-0.74566  ,iso-1
25654  ,-8.656e+000  ,30.442  ,9.9186  ,-1.4642  ,iso-1
25655  ,-1.714e+000  ,31.152  ,9.9186  ,-0.027111  ,iso-1
25656  ,4.067e+000  ,31.152  ,9.9186  ,0.69144  ,iso-1
25657  ,-6.902e+000  ,30.442  ,9.9186  ,-0.027111  ,iso-1
25658  ,-2.486e+000  ,31.152  ,9.9186  ,1.41  ,iso-1
25659  ,1.591e+000  ,31.152  ,9.9186  ,2.1285  ,iso-1
25660  ,-8.543e+000  ,30.442  ,9.9186  ,1.41  ,iso-1
25661  ,-3.097e+000  ,31.152  ,9.9186  ,2.8471  ,iso-1
25662  ,5.595e+000  ,31.152  ,9.9186  ,3.5657  ,iso-1
25663  ,-9.098e+000  ,30.442  ,9.9186  ,2.8471  ,iso-1
25664  ,-2.114e-001  ,31.152  ,9.9186  ,4.2842  ,iso-1
25665  ,2.520e+000  ,31.152  ,9.9186  ,5.0028  ,iso-1
25666  ,-1.140e+001  ,30.442  ,9.9186  ,4.2842  ,iso-1
25667  ,1.406e+000  ,31.152  ,9.9186  ,5.7213  ,iso-1
25668  ,2.953e+000  ,31.152  ,9.9186  ,6.4399  ,iso-1
25669  ,-1.205e+001  ,30.442  ,9.9186  ,5.7213  ,iso-1
25670  ,-3.251e+000  ,31.152  ,9.9186  ,7.1584  ,iso-1
25671  ,1.302e+000  ,31.152  ,9.9186  ,7.877  ,iso-1
25672  ,-9.738e+000  ,30.442  ,9.9186  ,7.1584  ,iso-1
25673  ,4.485e-001  ,31.152  ,9.9186  ,8.5955  ,iso-1
25674  ,2.018e+000  ,31.152  ,9.9186  ,9.3141  ,iso-1
25675  ,-1.087e+001  ,30.442  ,9.9186  ,8.5955  ,iso-1
25676  ,3.212e-002  ,31.152  ,9.9186  ,10.033  ,iso-1
25677  ,-1.262e+000  ,31.152  ,9.9186  ,10.751  ,iso-1
25678  ,-1.116e+001  ,30.442  ,9.9186  ,10.033  ,iso-1
25679  ,-1.663e+000  ,31.152  ,9.9186  ,11.47  ,iso-1
25680  ,-8.867e-001  ,31.152  ,9.9186  ,12.188  ,iso-1
25681  ,-8.689e+000  ,30.442  ,9.9186  ,11.47  ,iso-1
25682  ,-8.757e-002  ,31.152  ,9.9186  ,12.907  ,iso-1
25683  ,-1.832e+000  ,31.152  ,9.9186  ,13.625  ,iso-1
25684  ,-9.891e+000  ,30.442  ,9.9186  ,12.907  ,iso-1
25685  ,-1.738e+000  ,31.152  ,9.9186  ,14.344  ,iso-1
25686  ,-5.410e+000  ,31.152  ,9.9186  ,15.062  ,iso-1
25687  ,-8.418e+000  ,30.442  ,9.9186  ,14.344  ,iso-1
25688  ,-3.685e+000  ,31.152  ,9.9186  ,15.781  ,iso-1
25689  ,-4.905e+000  ,31.152  ,9.9186  ,16.5  ,iso-1
25690  ,-7.759e+000  ,30.442  ,9.9186  ,15.781  ,iso-1
25691  ,-4.943e+000  ,31.152  ,9.9186  ,17.218  ,iso-1
25692  ,-4.564e+000  ,31.152  ,9.9186  ,17.937  ,iso-1
25693  ,-1.333e+001  ,30.442  ,9.9186  ,17.218  ,iso-1
25694  ,-2.257e+001  ,31.152  ,9.9186  ,18.655  ,iso-1
25695  ,-7.792e+000  ,31.152  ,9.9186  ,19.374  ,iso-1
25696  ,-3.647e+001  ,30.442  ,9.9186  ,18.655  ,iso-1
25697  ,-1.614e+002  ,31.152  ,9.9186  ,20.092  ,iso-1
25698  ,-2.238e+002  ,31.152  ,9.9186  ,20.811  ,iso-1
25699  ,-9.692e+001  ,30.442  ,9.9186  ,20.092  ,iso-1
25700  ,-2.158e+002  ,29.732  ,9.9186  ,-30.925  ,iso-1
25701  ,-9.384e+001  ,29.732  ,9.9186  ,-30.206  ,iso-1
25702  ,1.955e+000  ,29.732  ,9.9186  ,-29.488  ,iso-1
25703  ,-1.554e+002  ,29.021  ,9.9186  ,-30.206  ,iso-1
25704  ,-1.864e+001  ,29.732  ,9.9186  ,-28.769  ,iso-1
25705  ,2.420e-001  ,29.732  ,9.9186  ,-28.051  ,iso-1
25706  ,-4.048e+001  ,29.021  ,9.9186  ,-28.769  ,iso-1
25707  ,-4.609e+000  ,29.732  ,9.9186  ,-27.332  ,iso-1
25708  ,-2.555e+000  ,29.732  ,9.9186  ,-26.614  ,iso-1
25709  ,-9.938e+000  ,29.021  ,9.9186  ,-27.332  ,iso-1
25710  ,-9.046e-001  ,29.732  ,9.9186  ,-25.895  ,iso-1
25711  ,7.062e-001  ,29.732  ,9.9186  ,-25.176  ,iso-1
25712  ,-8.637e+000  ,29.021  ,9.9186  ,-25.895  ,iso-1
25713  ,2.076e+000  ,29.732  ,9.9186  ,-24.458  ,iso-1
25714  ,-4.042e+000  ,29.732  ,9.9186  ,-23.739  ,iso-1
25715  ,-2.062e+000  ,29.021  ,9.9186  ,-24.458  ,iso-1
25716  ,-1.721e+000  ,29.732  ,9.9186  ,-23.021  ,iso-1
25717  ,-2.430e+000  ,29.732  ,9.9186  ,-22.302  ,iso-1
25718  ,-2.543e+000  ,29.021  ,9.9186  ,-23.021  ,iso-1
25719  ,-1.118e+000  ,29.732  ,9.9186  ,-21.584  ,iso-1
25720  ,-3.817e+000  ,29.732  ,9.9186  ,-20.865  ,iso-1
25721  ,2.095e+000  ,29.021  ,9.9186  ,-21.584  ,iso-1
25722  ,-9.701e-001  ,29.732  ,9.9186  ,-20.147  ,iso-1
25723  ,-5.146e+000  ,29.732  ,9.9186  ,-19.428  ,iso-1
25724  ,-4.029e+000  ,29.021  ,9.9186  ,-20.147  ,iso-1
25725  ,-2.075e+000  ,29.732  ,9.9186  ,-18.709  ,iso-1
25726  ,-1.113e+000  ,29.732  ,9.9186  ,-17.991  ,iso-1
25727  ,-3.796e+000  ,29.021  ,9.9186  ,-18.709  ,iso-1
25728  ,1.884e-001  ,29.732  ,9.9186  ,-17.272  ,iso-1
25729  ,-1.820e+000  ,29.732  ,9.9186  ,-16.554  ,iso-1
25730  ,-3.409e+000  ,29.021  ,9.9186  ,-17.272  ,iso-1
25731  ,-3.896e-001  ,29.732  ,9.9186  ,-15.835  ,iso-1
25732  ,-4.055e+000  ,29.732  ,9.9186  ,-15.117  ,iso-1
25733  ,-3.026e+000  ,29.021  ,9.9186  ,-15.835  ,iso-1
25734  ,-2.063e+000  ,29.732  ,9.9186  ,-14.398  ,iso-1
25735  ,-8.082e-001  ,29.732  ,9.9186  ,-13.68  ,iso-1
25736  ,-1.148e+000  ,29.021  ,9.9186  ,-14.398  ,iso-1
25737  ,4.343e-001  ,29.732  ,9.9186  ,-12.961  ,iso-1
25738  ,-2.160e+000  ,29.732  ,9.9186  ,-12.243  ,iso-1
25739  ,-4.980e-002  ,29.021  ,9.9186  ,-12.961  ,iso-1
25740  ,-1.455e+000  ,29.732  ,9.9186  ,-11.524  ,iso-1
25741  ,-5.258e-001  ,29.732  ,9.9186  ,-10.805  ,iso-1
25742  ,-5.716e-001  ,29.021  ,9.9186  ,-11.524  ,iso-1
25743  ,5.256e-003  ,29.732  ,9.9186  ,-10.087  ,iso-1
25744  ,-1.805e-002  ,29.732  ,9.9186  ,-9.3683  ,iso-1
25745  ,-1.621e+000  ,29.021  ,9.9186  ,-10.087  ,iso-1
25746  ,-6.725e-001  ,29.732  ,9.9186  ,-8.6497  ,iso-1
25747  ,-1.515e+000  ,29.732  ,9.9186  ,-7.9312  ,iso-1
25748  ,-1.000e+000  ,29.021  ,9.9186  ,-8.6497  ,iso-1
25749  ,-3.811e-001  ,29.732  ,9.9186  ,-7.2126  ,iso-1
25750  ,-7.819e-001  ,29.732  ,9.9186  ,-6.4941  ,iso-1
25751  ,-8.986e-001  ,29.021  ,9.9186  ,-7.2126  ,iso-1
25752  ,-1.770e+000  ,29.732  ,9.9186  ,-5.7755  ,iso-1
25753  ,1.182e+000  ,29.732  ,9.9186  ,-5.057  ,iso-1
25754  ,-1.872e+000  ,29.021  ,9.9186  ,-5.7755  ,iso-1
25755  ,-3.408e+000  ,29.732  ,9.9186  ,-4.3384  ,iso-1
25756  ,7.493e+000  ,29.732  ,9.9186  ,-3.6199  ,iso-1
25757  ,-7.426e+000  ,29.021  ,9.9186  ,-4.3384  ,iso-1
25758  ,-3.302e-001  ,29.732  ,9.9186  ,-2.9013  ,iso-1
25759  ,8.193e+000  ,29.732  ,9.9186  ,-2.1828  ,iso-1
25760  ,-8.438e+000  ,29.021  ,9.9186  ,-2.9013  ,iso-1
25761  ,1.263e+000  ,29.732  ,9.9186  ,-1.4642  ,iso-1
25762  ,1.191e+001  ,29.732  ,9.9186  ,-0.74566  ,iso-1
25763  ,-9.255e+000  ,29.021  ,9.9186  ,-1.4642  ,iso-1
25764  ,-1.400e+000  ,29.732  ,9.9186  ,-0.027111  ,iso-1
25765  ,8.665e+000  ,29.732  ,9.9186  ,0.69144  ,iso-1
25766  ,-1.183e+001  ,29.021  ,9.9186  ,-0.027111  ,iso-1
25767  ,3.954e+000  ,29.732  ,9.9186  ,1.41  ,iso-1
25768  ,1.108e+001  ,29.732  ,9.9186  ,2.1285  ,iso-1
25769  ,-1.183e+001  ,29.021  ,9.9186  ,1.41  ,iso-1
25770  ,-2.645e+000  ,29.732  ,9.9186  ,2.8471  ,iso-1
25771  ,2.966e+000  ,29.732  ,9.9186  ,3.5657  ,iso-1
25772  ,-1.328e+001  ,29.021  ,9.9186  ,2.8471  ,iso-1
25773  ,5.861e-001  ,29.732  ,9.9186  ,4.2842  ,iso-1
25774  ,5.715e+000  ,29.732  ,9.9186  ,5.0028  ,iso-1
25775  ,-1.118e+001  ,29.021  ,9.9186  ,4.2842  ,iso-1
25776  ,-2.171e+000  ,29.732  ,9.9186  ,5.7213  ,iso-1
25777  ,5.937e+000  ,29.732  ,9.9186  ,6.4399  ,iso-1
25778  ,-9.380e+000  ,29.021  ,9.9186  ,5.7213  ,iso-1
25779  ,-3.715e-001  ,29.732  ,9.9186  ,7.1584  ,iso-1
25780  ,2.348e+000  ,29.732  ,9.9186  ,7.877  ,iso-1
25781  ,-1.414e+001  ,29.021  ,9.9186  ,7.1584  ,iso-1
25782  ,3.213e-001  ,29.732  ,9.9186  ,8.5955  ,iso-1
